danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,updated_popularity,genre_edm,genre_latin,genre_pop,genre_r&b,genre_rap,genre_rock,key_0,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,mode_0,mode_1,song_age,duration_mn
0.825,0.585,-11.842,0.0595,0.014,0.946,0.0731,0.504,126.014,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7.197260273972603,7.8976
0.77,0.802,-7.641,0.029,0.138,0.91,0.0834,0.172,120.014,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8.441095890410958,4.070666666666667
0.804,0.846,-7.994,0.0565,0.096,0.246,0.0623,0.887,124.003,26,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7.2246575342465755,5.78645
0.621,0.974,-4.028,0.143,0.000265,0.103,0.866,0.293,130.112,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.657534246575342,2.95
0.728,0.949,-4.226,0.139,0.147,0.201,0.394,0.775,127.957,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7.7315068493150685,2.59375
0.748,0.973,-2.557,0.104,0.0987,0.0301,0.325,0.672,128.059,51,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8.364383561643836,2.4707
0.601,0.933,-4.087,0.0764,0.00724,0.0134,0.468,0.332,128.032,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10.56986301369863,3.03125
0.811,0.948,-4.138,0.0988,0.0108,0.000231,0.341,0.524,124.98,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6.523287671232877,2.6186333333333334
0.625,0.973,-2.691,0.082,0.000504,0.67,0.0511,0.3,130.008,41,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,12.863013698630137,4.985216666666667
0.615,0.919,-4.999,0.0367,0.00201,0.687,0.196,0.225,127.991,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11.654794520547945,3.219
0.726,0.967,-3.166,0.0433,0.0216,0.611,0.0658,0.28,128.004,33,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,11.463013698630137,3.566666666666667
0.613,0.953,-1.746,0.0715,0.00193,0.81,0.348,0.281,128.027,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11.424657534246576,2.8799333333333332
0.738,0.861,-4.141,0.237,0.32,0.00175,0.325,0.58,131.974,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.734246575342466,3.1508666666666665
0.657,0.981,-3.498,0.0365,0.0295,0.612,0.0577,0.563,128.004,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10.704109589041096,3.346
0.709,0.996,-2.725,0.044,0.014,0.775,0.0842,0.644,127.989,38,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10.282191780821918,2.5646666666666667
0.692,0.957,-2.643,0.248,0.0268,2.82e-05,0.109,0.455,128.041,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,8.076712328767123,3.0017833333333335
0.723,0.957,-3.35,0.0785,0.00291,0.239,0.124,0.418,127.983,34,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10.772602739726027,4.3125
0.631,0.811,-4.303,0.046,0.00231,0.426,0.326,0.188,150.019,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11.789041095890411,4.52305
0.705,0.949,-3.575,0.0454,0.0128,0.6,0.27,0.274,128.014,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11.76986301369863,3.875
0.717,0.898,-1.575,0.0347,0.00952,0.919,0.146,0.161,128.017,39,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,9.526027397260274,2.625166666666667
0.794,0.896,-1.514,0.0677,0.00371,0.615,0.0876,0.5,125.999,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10.473972602739726,3.1746
0.8,0.653,-4.029,0.0731,0.169,0.0,0.344,0.729,124.077,20,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.772602739726027,3.1592666666666664
0.63,0.839,-3.971,0.0422,0.0313,0.537,0.122,0.624,127.98,35,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7.243835616438356,2.37505
0.833,0.918,-5.601,0.0914,0.137,0.0698,0.239,0.481,124.993,45,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,6.695890410958904,2.9166666666666665
0.642,0.834,-5.529,0.269,0.328,0.0,0.509,0.606,127.881,53,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13.830136986301369,2.96875
0.723,0.88,-6.399,0.0405,0.00247,0.0478,0.069,0.531,127.988,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7.673972602739726,4.15625
0.703,0.973,-3.494,0.0706,0.0132,0.834,0.0272,0.639,125.969,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.945205479452055,2.2222166666666667
0.607,0.959,-3.658,0.0695,0.000969,0.000274,0.735,0.413,130.026,34,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,9.246575342465754,3.1384666666666665
0.701,0.986,-2.695,0.116,0.143,9.05e-06,0.308,0.322,130.105,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,10.53972602739726,3.111866666666667
0.785,0.865,-4.064,0.0307,0.0793,0.00103,0.0469,0.673,122.017,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7.405479452054794,3.0759166666666666
0.783,0.81,-4.041,0.0794,0.0226,0.257,0.119,0.38,124.028,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10.638356164383561,5.09695
0.6,0.99,-3.016,0.337,0.00116,0.52,0.124,0.192,127.954,59,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,7.347945205479452,2.46875
0.746,0.989,-1.382,0.0732,0.00283,0.0515,0.056,0.0499,127.971,49,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7.301369863013699,2.5977333333333332
0.591,0.835,-3.398,0.0977,0.0998,0.0,0.148,0.472,127.931,50,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,9.726027397260275,3.15625
0.626,0.925,-5.254,0.27,0.000797,0.599,0.348,0.137,127.991,38,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11.09041095890411,2.90435
0.744,0.969,-2.31,0.119,0.214,0.378,0.219,0.153,125.799,26,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.53972602739726,2.8032833333333333
0.827,0.93,-4.339,0.128,0.0128,3.76e-05,0.31,0.866,127.984,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.271232876712329,4.304866666666666
0.625,0.994,-1.689,0.0501,0.00032,0.0461,0.767,0.35,125.032,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.695890410958904,2.8888833333333332
0.83,0.794,-6.279,0.432,0.0253,0.0248,0.106,0.607,128.16,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6.695890410958904,2.5704333333333333
0.648,0.708,-2.243,0.0447,0.0167,0.0167,0.215,0.153,128.048,19,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,12.556164383561644,3.0
0.571,0.96,-3.48,0.0996,0.00261,0.0314,0.288,0.192,128.024,19,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,12.153424657534247,5.148216666666666
0.659,0.929,-6.331,0.0418,0.00107,0.648,0.35,0.118,128.006,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11.835616438356164,3.0946666666666665
0.608,0.888,-3.192,0.0351,0.0028,3.46e-06,0.153,0.251,127.938,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11.241095890410959,3.226566666666667
0.485,0.724,-4.633,0.0521,0.0736,0.0,0.0631,0.433,128.045,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,12.994520547945205,3.687883333333333
0.51,0.831,-4.514,0.0606,0.0435,3.14e-06,0.346,0.376,128.025,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,13.608219178082193,3.09375
0.637,0.774,-4.683,0.0323,0.0702,0.0,0.0521,0.289,128.034,41,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,11.547945205479452,4.284233333333333
0.628,0.915,-3.671,0.0745,0.0206,0.0025,0.0873,0.481,127.984,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11.547945205479452,4.809566666666667
0.508,0.886,-3.171,0.0466,0.000701,0.00935,0.645,0.238,127.9,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11.547945205479452,4.652666666666667
0.58,0.781,-4.842,0.03,0.00859,5.13e-06,0.15,0.604,127.991,40,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11.547945205479452,3.5380666666666665
0.456,0.89,-4.304,0.0463,0.0169,0.0,0.0901,0.165,127.894,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12.054794520547945,3.6406666666666667
0.56,0.742,-6.122,0.0666,0.015,0.0134,0.639,0.275,128.06,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12.967123287671233,3.4961
0.632,0.964,-1.554,0.0819,0.0117,0.0014,0.225,0.402,124.997,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,11.994520547945205,3.296
0.601,0.834,-6.573,0.0358,0.0295,0.888,0.34,0.352,125.991,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,14.997260273972604,5.647783333333333
0.651,0.898,-4.942,0.0391,0.152,0.0,0.11,0.599,126.05,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,11.994520547945205,4.014883333333334
0.669,0.808,-4.961,0.0701,0.0341,2.38e-05,0.0822,0.364,128.052,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11.994520547945205,4.874616666666666
0.591,0.864,-2.04,0.155,0.0386,0.0,0.139,0.302,128.073,39,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,12.227397260273973,3.4375
0.684,0.718,-4.174,0.0456,0.00153,0.0187,0.064,0.265,126.955,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11.635616438356164,4.835166666666667
0.368,0.823,-6.245,0.0804,0.00234,1.91e-06,0.174,0.323,128.004,46,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12.994520547945205,3.2577833333333333
0.537,0.848,-2.431,0.0313,0.0365,0.0,0.423,0.498,128.023,60,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10.597260273972603,3.69
0.668,0.982,-2.46,0.0433,0.00032,0.114,0.253,0.415,127.984,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11.164383561643836,4.4175
0.652,0.657,-4.491,0.0306,0.00209,7.04e-05,0.0859,0.0873,127.998,50,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,11.07945205479452,5.21875
0.645,0.891,-2.505,0.0387,0.0932,3.88e-06,0.379,0.568,124.915,23,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11.501369863013698,3.392
0.588,0.842,-4.304,0.0451,0.000948,1.51e-06,0.313,0.46,128.032,24,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10.73150684931507,3.3273333333333333
0.647,0.881,-4.222,0.0447,0.00447,0.000122,0.144,0.463,125.986,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,11.594520547945205,5.809333333333333
0.518,0.829,-3.322,0.0414,0.198,5.57e-06,0.13,0.149,125.991,43,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,10.597260273972603,3.558
0.413,0.816,-4.085,0.0483,0.236,0.0,0.0792,0.0997,128.098,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,11.26849315068493,4.457116666666667
0.723,0.806,-4.989,0.0521,0.00666,0.876,0.276,0.539,124.976,63,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,13.997260273972604,6.83495
0.536,0.832,-3.762,0.041,0.00768,0.0,0.054,0.175,130.069,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,11.252054794520548,3.6153833333333334
0.736,0.929,-5.89,0.0674,0.00237,1.11e-05,0.402,0.658,125.03,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,15.586301369863014,3.4410166666666666
0.662,0.62,-7.419,0.299,0.0102,0.147,0.0576,0.393,127.977,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13.052054794520547,5.142216666666667
0.691,0.85,-2.965,0.0581,0.0168,0.00459,0.0646,0.348,128.02,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,12.038356164383561,5.625
0.576,0.693,-6.113,0.0312,0.0111,0.656,0.0991,0.314,127.986,26,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,11.747945205479452,4.8714
0.556,0.873,-1.145,0.164,0.237,2.63e-06,0.078,0.485,127.993,47,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12.276712328767124,3.528216666666667
0.586,0.853,-2.798,0.0498,0.00708,0.00311,0.401,0.467,128.054,30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12.441095890410958,3.1366666666666667
0.564,0.486,-5.968,0.15,0.00536,0.000557,0.0397,0.343,126.023,30,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13.054794520547945,6.190483333333333
0.575,0.888,-2.802,0.04,0.116,5.96e-05,0.333,0.236,127.908,39,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,12.767123287671232,3.335933333333333
0.661,0.721,-5.696,0.0428,0.0111,2.37e-06,0.125,0.371,130.003,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,12.994520547945205,5.3151166666666665
0.698,0.622,-5.002,0.207,0.0033,0.0,0.518,0.512,128.059,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,14.271232876712329,3.534133333333333
0.749,0.816,-5.802,0.0495,0.000104,0.567,0.0404,0.537,127.987,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,17.726027397260275,6.1144
0.707,0.471,-7.667,0.0354,0.0086,0.00839,0.179,0.355,125.014,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18.54794520547945,3.6773333333333333
0.804,0.687,-7.087,0.0717,0.0151,0.0924,0.366,0.357,128.007,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,17.838356164383562,7.313116666666667
0.675,0.496,-7.306,0.0293,0.000123,0.000426,0.854,0.319,128.106,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,18.54794520547945,3.1646666666666667
0.611,0.58,-7.814,0.0408,0.00203,0.00517,0.0754,0.425,129.347,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,18.54794520547945,4.010666666666666
0.813,0.564,-6.967,0.133,0.00249,0.0112,0.0347,0.767,126.985,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,18.578082191780823,5.976466666666667
0.819,0.833,-6.296,0.0617,0.00012,0.321,0.184,0.753,127.035,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,18.156164383561645,5.889766666666667
0.807,0.623,-10.805,0.113,0.000591,0.86,0.0464,0.48,127.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,19.742465753424657,6.1
0.848,0.635,-7.296,0.13,0.0039,0.0242,0.0611,0.596,128.039,19,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,17.665753424657535,5.5667
0.884,0.532,-6.617,0.0863,0.0484,0.827,0.393,0.858,128.032,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16.64109589041096,3.5505333333333335
0.829,0.897,-7.459,0.139,0.0119,0.694,0.377,0.409,128.004,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,17.043835616438358,6.460383333333334
0.821,0.574,-7.674,0.108,0.0214,0.686,0.0803,0.591,127.989,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17.043835616438358,6.262333333333333
0.71,0.775,-4.978,0.0537,0.00337,0.528,0.154,0.424,129.974,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16.706849315068492,6.143116666666667
0.662,0.856,-6.541,0.1,0.0241,0.0,0.368,0.744,127.904,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,17.063013698630137,3.38
0.767,0.595,-7.467,0.0593,0.0789,0.000323,0.105,0.673,127.995,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,17.6,6.687516666666666
0.72,0.696,-8.011,0.042,0.0109,0.00505,0.148,0.349,129.965,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,17.753424657534246,3.4023166666666667
0.756,0.689,-7.904,0.0609,0.0221,0.523,0.066,0.403,127.979,20,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,21.578082191780823,5.6608833333333335
0.95,0.437,-7.415,0.115,0.00111,0.00588,0.0659,0.535,128.01,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,17.454794520547946,6.51355
0.454,0.861,-4.995,0.0399,0.00318,0.0263,0.104,0.546,128.001,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,17.03287671232877,3.6264333333333334
0.844,0.65,-8.446,0.175,0.12,0.212,0.0664,0.292,125.967,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,16.553424657534247,6.1288833333333335
0.779,0.596,-5.583,0.0559,0.028,0.00119,0.183,0.513,129.952,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16.594520547945205,4.55885
0.924,0.629,-6.753,0.074,0.00401,0.805,0.0484,0.543,130.004,17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18.5013698630137,3.3714
0.805,0.461,-9.199,0.0543,0.00113,0.668,0.0938,0.264,125.006,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16.47945205479452,6.926716666666667
0.842,0.795,-6.237,0.0789,0.00044,0.301,0.0424,0.887,129.992,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,17.484931506849314,4.400383333333333
0.651,0.904,-6.952,0.132,0.000758,0.0255,0.373,0.267,126.987,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16.997260273972604,6.473116666666667
0.717,0.819,-9.793,0.0481,0.00912,0.169,0.0369,0.713,125.981,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,18.375342465753423,3.07045
0.815,0.633,-4.99,0.0486,0.0744,0.000292,0.148,0.853,130.016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,16.38082191780822,3.2642166666666665
0.927,0.727,-4.753,0.144,0.0467,0.00624,0.312,0.621,127.032,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,17.232876712328768,5.468883333333333
0.83,0.508,-7.416,0.0458,0.00082,0.031,0.0364,0.685,127.983,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,18.624657534246577,6.7522166666666665
0.568,0.928,-6.071,0.0733,0.413,0.572,0.111,0.181,122.892,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,22.087671232876712,6.183116666666667
0.642,0.518,-7.602,0.0599,0.00223,0.00119,0.0656,0.402,130.016,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,16.602739726027398,6.401783333333333
0.793,0.627,-7.759,0.0616,0.0235,1.76e-05,0.295,0.421,128.05,23,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,16.997260273972604,4.031116666666667
0.771,0.929,-3.482,0.0702,0.153,0.0,0.106,0.717,121.937,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6.120547945205479,3.011633333333333
0.506,0.746,-6.155,0.0335,0.00769,0.0699,0.306,0.309,72.977,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10.632876712328768,4.0551
0.467,0.873,-6.57,0.12,0.032,0.0,0.339,0.142,149.902,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,9.591780821917808,4.26495
0.659,0.926,-5.563,0.0602,0.00145,0.132,0.0599,0.0566,128.016,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.945205479452055,3.6520166666666665
0.819,0.771,-4.527,0.0971,0.713,0.000739,0.0966,0.345,121.972,21,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6.254794520547946,2.6885166666666667
0.542,0.695,-7.566,0.0559,0.19,0.000184,0.515,0.435,144.007,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6.676712328767123,2.5833333333333335
0.569,0.891,-3.279,0.035,0.0261,0.0,0.114,0.759,128.026,21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10.712328767123287,4.96045
0.71,0.96,-2.041,0.0964,0.00573,0.0267,0.11,0.323,128.019,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7.945205479452055,3.1886833333333335
0.546,0.756,-8.389,0.31,0.0236,0.0,0.127,0.596,147.395,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9.726027397260275,5.4169833333333335
0.503,0.818,-6.24,0.0578,0.00568,3.08e-05,0.227,0.31,146.06,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8.67123287671233,3.41065
0.692,0.852,-3.571,0.0699,0.00408,0.0,0.0668,0.54,138.109,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10.657534246575343,3.3148833333333334
0.7,0.888,-3.114,0.0525,0.0202,4.24e-06,0.0994,0.42,128.045,17,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,10.789041095890411,3.894216666666667
0.725,0.848,-4.189,0.0431,0.083,0.000246,0.0804,0.438,126.013,28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8.479452054794521,3.08135
0.628,0.604,-5.008,0.0331,0.397,0.000313,0.313,0.249,127.984,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8.479452054794521,3.68945
0.688,0.644,-5.246,0.0878,0.259,0.0,0.0765,0.368,129.989,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.287671232876713,4.476916666666667
0.441,0.659,-6.257,0.0657,0.00349,0.0,0.275,0.164,120.127,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8.517808219178082,3.8671
0.748,0.713,-5.444,0.149,0.0426,1.73e-06,0.149,0.87,149.927,33,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8.643835616438356,3.5394
0.462,0.555,-7.733,0.0528,0.000566,0.594,0.129,0.347,128.082,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8.112328767123287,3.67305
0.595,0.866,-7.495,0.0379,0.0018,0.000452,0.0959,0.138,127.028,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8.673972602739726,3.6144833333333333
0.482,0.871,-8.871,0.103,0.000474,0.839,0.15,0.567,130.097,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8.112328767123287,3.6012166666666667
0.689,0.547,-7.766,0.107,0.126,1.39e-06,0.363,0.52,143.949,30,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7.904109589041096,3.0295666666666667
0.419,0.595,-12.81,0.103,0.837,0.379,0.0787,0.524,81.83,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7.641095890410959,3.8674333333333335
0.618,0.804,-4.629,0.0341,0.0207,5.96e-05,0.121,0.335,137.94,38,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,7.846575342465753,3.0942
0.655,0.798,-6.476,0.0322,0.0826,0.0175,0.11,0.265,125.979,19,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7.545205479452055,5.4603166666666665
0.871,0.461,-6.449,0.0733,0.219,7.31e-05,0.107,0.155,128.042,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.134246575342466,4.357783333333333
0.68,0.897,-5.068,0.0836,0.00382,0.884,0.0817,0.118,127.971,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7.482191780821918,3.8729
0.668,0.894,-7.309,0.084,0.0037,0.0863,0.112,0.297,128.026,28,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7.175342465753425,2.8750833333333334
0.574,0.884,-5.097,0.0678,0.00206,0.517,0.491,0.23,127.947,21,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.331506849315068,3.996383333333333
0.572,0.907,-4.883,0.085,0.0351,0.787,0.165,0.0396,131.997,35,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.043835616438356,3.0
0.646,0.979,-5.312,0.101,0.0199,0.776,0.38,0.091,124.066,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6.235616438356164,3.0445166666666665
0.629,0.821,-4.743,0.0466,0.0194,0.0176,0.0815,0.458,103.998,49,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,6.293150684931507,3.3077
0.591,0.985,-3.38,0.0794,0.000552,0.16,0.404,0.129,135.024,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6.504109589041096,2.637033333333333
0.517,0.733,-4.075,0.0398,0.224,0.0,0.0921,0.426,109.939,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6.6,2.8818166666666665
